2, 2.6289500104530377
0, 2.781762248808325
1, 2.7123592146746303
4, 2.6528748977127456
3, 2.6336674202415957
5, 2.595535594903197
6, 2.7123935960456116
8, 2.5464528384407594
7, 2.5967411775835325
9, 2.4831060808803107
10, 2.4784486902237983
11, 2.4755422310006274
12, 2.3623292277459207
13, 2.334369405527826
14, 2.3776057000923956
15, 2.364981494411241
16, 2.3840793390640584
17, 2.3130120315865152
18, 2.2886587035803734
19, 2.237247645422264
20, 2.2462240837273537
21, 2.2248590412088594
22, 2.185987599070389
23, 2.1728462512407507
